,Player,Description,Runs,Balls,4s,6s,SR,Team,Match_id,Season,Fantasy_Points,Teams
2547,Murali Vijay,not out,50,40,4,2,125,2,419153,3,58,Chennai Super Kings
2548,Matthew Hayden,b Gayle,0,2,0,0,0,2,419153,3,-2,Chennai Super Kings
2549,Suresh Raina,not out,78,39,11,3,200,2,419153,3,101,Chennai Super Kings
2550,Michael Lumb,run out (Kallis/Vinay Kumar),9,8,1,0,112.5,1,419154,3,10,Rajasthan Royals
2551,Naman Ojha,c Pandey b Pankaj Singh,7,9,1,0,77.78,1,419154,3,8,Rajasthan Royals
2552,Amit Paunikar,c †Uthappa b Vinay Kumar,0,1,0,0,0,1,419154,3,-2,Rajasthan Royals
2553,Shane Watson,c Pietersen b Kallis,22,25,3,0,88,1,419154,3,25,Rajasthan Royals
2554,Abhishek Jhunjhunwala,c Kumble b Pankaj Singh,13,22,1,0,59.09,1,419154,3,14,Rajasthan Royals
2555,Yusuf Pathan,b Steyn,11,9,2,0,122.22,1,419154,3,13,Rajasthan Royals
2556,Adam Voges,not out,28,27,3,0,103.7,1,419154,3,31,Rajasthan Royals
2557,Abhishek Raut,not out,32,20,3,1,160,1,419154,3,37,Rajasthan Royals
2558,Manish Pandey,c Pathan b Trivedi,14,13,3,0,107.69,2,419154,3,17,Royal Challengers Bangalore
2559,Jacques Kallis,b Kamran Khan,0,3,0,0,0,2,419154,3,-2,Royal Challengers Bangalore
2560,Kevin Pietersen,run out (Voges/Kamran Khan),62,29,10,2,213.79,2,419154,3,82,Royal Challengers Bangalore
2561,Robin Uthappa,st †Ojha b Warne,26,21,2,1,123.81,2,419154,3,30,Royal Challengers Bangalore
2562,Virat Kohli,c Watson b Trivedi,14,13,2,0,107.69,2,419154,3,16,Royal Challengers Bangalore
2563,Ross Taylor,not out,10,11,0,1,90.91,2,419154,3,12,Royal Challengers Bangalore
2564,Rahul Dravid,not out,5,4,1,0,125,2,419154,3,6,Royal Challengers Bangalore
2565,Murali Vijay,c †Karthik b Nehra,17,11,3,0,154.55,1,419155,3,20,Chennai Super Kings
2566,Matthew Hayden,c Collingwood b Nehra,1,5,0,0,20,1,419155,3,-5,Chennai Super Kings
2567,MS Dhoni,c Manhas b Nannes,0,2,0,0,0,1,419155,3,-2,Chennai Super Kings
2568,Suresh Raina,c Yadav b Dilshan,15,19,2,0,78.95,1,419155,3,17,Chennai Super Kings
2569,Michael Hussey,c Dilshan b Sehwag,15,18,2,0,83.33,1,419155,3,17,Chennai Super Kings
2570,S Badrinath,c Warner b Nehra,30,29,2,0,103.45,1,419155,3,32,Chennai Super Kings
2571,Albie Morkel,c Collingwood b Sehwag,1,4,0,0,25,1,419155,3,-5,Chennai Super Kings
2572,Ravichandran Ashwin,run out (Mishra),6,13,0,0,46.15,1,419155,3,0,Chennai Super Kings
2573,Lakshmipathy Balaji,lbw b Mishra,3,8,0,0,37.5,1,419155,3,-3,Chennai Super Kings
2574,Doug Bollinger,not out,16,14,1,1,114.29,1,419155,3,19,Chennai Super Kings
2575,Virender Sehwag,c Hayden b Bollinger,4,4,0,0,100,2,419155,3,4,Delhi Daredevils
2576,David Warner,c Vijay b Ashwin,0,2,0,0,0,2,419155,3,-2,Delhi Daredevils
2577,Tillakaratne Dilshan,b Bollinger,1,2,0,0,50,2,419155,3,1,Delhi Daredevils
2578,Gautam Gambhir,not out,57,56,5,0,101.79,2,419155,3,62,Delhi Daredevils
2579,Dinesh Karthik,c Badrinath b Jakati,13,16,1,0,81.25,2,419155,3,14,Delhi Daredevils
2580,Mithun Manhas,not out,25,32,2,0,78.13,2,419155,3,27,Delhi Daredevils
2581,Mahela Jayawardene,not out,93,62,13,2,150,1,419156,3,110,Kings XI Punjab
2582,Shaun Marsh,c †Gilchrist b Harris,0,1,0,0,0,1,419156,3,-2,Kings XI Punjab
2583,Kumar Sangakkara,c Ojha b R Sharma,52,37,9,1,140.54,1,419156,3,63,Kings XI Punjab
2584,Yuvraj Singh,c Symonds b Singh,20,20,1,1,100,1,419156,3,23,Kings XI Punjab
2585,Irfan Pathan,not out,1,1,0,0,100,1,419156,3,1,Kings XI Punjab
2586,Adam Gilchrist,c Theron b Pathan,9,5,2,0,180,2,419156,3,17,Deccan Chargers
2587,Mohnish Mishra,lbw b Malik,20,21,4,0,95.24,2,419156,3,24,Deccan Chargers
2588,Tirumalasetti Suman,c †Sangakkara b Chawla,43,31,3,3,138.71,2,419156,3,52,Deccan Chargers
2589,Rohit Sharma,not out,68,38,6,3,178.95,2,419156,3,86,Deccan Chargers
2590,Andrew Symonds,b Theron,4,6,0,0,66.67,2,419156,3,4,Deccan Chargers
2591,Mitchell Marsh,c Jayawardene b Yuvraj Singh,15,11,1,1,136.36,2,419156,3,18,Deccan Chargers
2592,Bodapati Sumanth,not out,6,3,1,0,200,2,419156,3,13,Deccan Chargers
2593,Ryan McLaren,lbw b Pietersen,40,42,4,0,95.24,1,419157,3,44,Mumbai Indians
2594,Sachin Tendulkar,c Taylor b Kallis,19,18,3,0,105.56,1,419157,3,22,Mumbai Indians
2595,Ambati Rayudu,c & b Kallis,46,27,3,4,170.37,1,419157,3,63,Mumbai Indians
2596,Kieron Pollard,lbw b Kumble,20,7,0,3,285.71,1,419157,3,32,Mumbai Indians
2597,Jean Paul Duminy,not out,42,19,3,3,221.05,1,419157,3,57,Mumbai Indians
2598,Abhishek Nayar,not out,9,7,1,0,128.57,1,419157,3,10,Mumbai Indians
2599,Manish Pandey,c Khan b Fernando,16,18,2,0,88.89,2,419157,3,18,Royal Challengers Bangalore
2600,Jacques Kallis,b McLaren,14,15,0,1,93.33,2,419157,3,16,Royal Challengers Bangalore
2601,Kevin Pietersen,c Tiwary b Harbhajan Singh,21,16,1,1,131.25,2,419157,3,24,Royal Challengers Bangalore
2602,Rahul Dravid,c Pollard b Harbhajan Singh,16,11,2,0,145.45,2,419157,3,18,Royal Challengers Bangalore
2603,Robin Uthappa,c Nayar b Pollard,4,6,0,0,66.67,2,419157,3,4,Royal Challengers Bangalore
2604,Ross Taylor,c Harbhajan Singh b Fernando,9,11,0,0,81.82,2,419157,3,9,Royal Challengers Bangalore
2605,Virat Kohli,c †Tare b Pollard,37,24,4,1,154.17,2,419157,3,43,Royal Challengers Bangalore
2606,Dale Steyn,b Khan,0,2,0,0,0,2,419157,3,-2,Royal Challengers Bangalore
2607,Vinay Kumar,not out,10,12,1,0,83.33,2,419157,3,11,Royal Challengers Bangalore
2608,Pankaj Singh,c Khan b Pollard,1,2,0,0,50,2,419157,3,1,Royal Challengers Bangalore
2609,Anil Kumble,not out,1,3,0,0,33.33,2,419157,3,-5,Royal Challengers Bangalore
2610,Shane Watson,b Shukla,44,26,7,1,169.23,1,419158,3,53,Rajasthan Royals
2611,Naman Ojha,c Shukla b Unadkat,18,22,3,0,81.82,1,419158,3,21,Rajasthan Royals
2612,Yusuf Pathan,c Ganguly b Unadkat,8,9,1,0,88.89,1,419158,3,9,Rajasthan Royals
2613,Aaron Finch,b Bond,21,21,0,1,100,1,419158,3,23,Rajasthan Royals
2614,Adam Voges,c Kartik b Dinda,8,7,1,0,114.29,1,419158,3,9,Rajasthan Royals
2615,Abhishek Raut,c Gayle b Unadkat,2,4,0,0,50,1,419158,3,2,Rajasthan Royals
2616,Paras Dogra,b Kartik,8,12,0,0,66.67,1,419158,3,8,Rajasthan Royals
2617,Faiz Fazal,run out (Unadkat/†McCullum),13,13,1,0,100,1,419158,3,14,Rajasthan Royals
2618,Shane Warne,not out,3,4,0,0,75,1,419158,3,3,Rajasthan Royals
2619,Siddharth Trivedi,c Unadkat b Dinda,4,2,1,0,200,1,419158,3,11,Rajasthan Royals
2620,Kamran Khan,not out,0,0,0,0,0,1,419158,3,-2,Rajasthan Royals
2621,Sourav Ganguly,not out,75,50,11,2,150,2,419158,3,90,Kolkata Knight Riders
2622,Brendon McCullum,c Watson b Kamran Khan,6,7,1,0,85.71,2,419158,3,7,Kolkata Knight Riders
2623,Chris Gayle,b Kamran Khan,0,2,0,0,0,2,419158,3,-2,Kolkata Knight Riders
2624,Cheteshwar Pujara,not out,45,38,5,1,118.42,2,419158,3,52,Kolkata Knight Riders
2625,Mahela Jayawardene,c Tyagi b Morkel,21,8,2,2,262.5,1,419159,3,33,Kings XI Punjab
2626,Shaun Marsh,not out,88,57,8,5,154.39,1,419159,3,106,Kings XI Punjab
2627,Kumar Sangakkara,b Ashwin,33,24,5,0,137.5,1,419159,3,38,Kings XI Punjab
2628,Yuvraj Singh,lbw b Raina,1,4,0,0,25,1,419159,3,-5,Kings XI Punjab
2629,Irfan Pathan,not out,44,27,4,1,162.96,1,419159,3,50,Kings XI Punjab
2630,Murali Vijay,st †Sangakkara b Powar,13,11,2,0,118.18,2,419159,3,15,Chennai Super Kings
2631,Matthew Hayden,c †Sangakkara b Powar,5,8,1,0,62.5,2,419159,3,6,Chennai Super Kings
2632,Suresh Raina,c Goel b Theron,46,27,5,3,170.37,2,419159,3,63,Chennai Super Kings
2633,S Badrinath,st †Sangakkara b Chawla,53,36,7,2,147.22,2,419159,3,64,Chennai Super Kings
2634,MS Dhoni,not out,54,29,5,2,186.21,2,419159,3,69,Chennai Super Kings
2635,Albie Morkel,not out,14,8,2,0,175,2,419159,3,22,Chennai Super Kings
2636,Adam Gilchrist,c Gambhir b Nehra,10,9,2,0,111.11,1,419160,3,12,Deccan Chargers
2637,Mohnish Mishra,run out (Manhas),25,19,2,1,131.58,1,419160,3,29,Deccan Chargers
2638,Tirumalasetti Suman,b Yadav,5,6,1,0,83.33,1,419160,3,6,Deccan Chargers
2639,Rohit Sharma,c †Karthik b Yadav,11,9,2,0,122.22,1,419160,3,13,Deccan Chargers
2640,Andrew Symonds,c Manhas b Mishra,54,30,3,5,180,1,419160,3,73,Deccan Chargers
2641,Mitchell Marsh,c Manhas b Nehra,13,19,0,0,68.42,1,419160,3,13,Deccan Chargers
2642,Bodapati Sumanth,not out,7,12,0,0,58.33,1,419160,3,7,Deccan Chargers
2643,Chaminda Vaas,c Nehra b Collingwood,3,8,0,0,37.5,1,419160,3,-3,Deccan Chargers
2644,Rahul Sharma,not out,14,8,2,0,175,1,419160,3,22,Deccan Chargers
2645,David Warner,c RG Sharma b Marsh,5,4,1,0,125,2,419160,3,6,Delhi Daredevils
2646,Virender Sehwag,c RG Sharma b Vaas,8,6,2,0,133.33,2,419160,3,10,Delhi Daredevils
2647,Tillakaratne Dilshan,lbw b Harmeet Singh,11,11,2,0,100,2,419160,3,13,Delhi Daredevils
2648,Gautam Gambhir,c RG Sharma b Ojha,4,9,0,0,44.44,2,419160,3,-2,Delhi Daredevils
2649,Mithun Manhas,run out (Marsh/R Sharma),23,22,2,0,104.55,2,419160,3,25,Delhi Daredevils
2650,Paul Collingwood,not out,51,42,1,3,121.43,2,419160,3,58,Delhi Daredevils
2651,Dinesh Karthik,b Ojha,1,2,0,0,50,2,419160,3,1,Delhi Daredevils
2652,Amit Mishra,b Harmeet Singh,4,9,0,0,44.44,2,419160,3,-2,Delhi Daredevils
2653,Ashish Nehra,not out,22,16,2,1,137.5,2,419160,3,26,Delhi Daredevils
2654,Aditya Tare,c Kartik b Bond,1,3,0,0,33.33,1,419161,3,-5,Mumbai Indians
2655,Shikhar Dhawan,c †Saha b Bond,10,11,1,0,90.91,1,419161,3,11,Mumbai Indians
2656,Saurabh Tiwary,c McCullum b Kartik,46,37,4,1,124.32,1,419161,3,52,Mumbai Indians
2657,Jean Paul Duminy,b Unadkat,19,27,2,0,70.37,1,419161,3,21,Mumbai Indians
2658,Rajagopal Sathish,c Kartik b Tiwary,11,11,1,0,100,1,419161,3,12,Mumbai Indians
2659,Dwayne Bravo,st †Saha b Kartik,5,9,0,0,55.56,1,419161,3,5,Mumbai Indians
2660,Ambati Rayudu,run out (Dinda),27,15,3,1,180,1,419161,3,38,Mumbai Indians
2661,Stuart Binny,c Ganguly b Dinda,8,5,1,0,160,1,419161,3,9,Rajasthan Royals
2662,Ryan McLaren,not out,0,2,0,0,0,1,419161,3,-2,Mumbai Indians
2663,Sourav Ganguly,c Bravo b Sathish,42,36,4,2,116.67,2,419161,3,50,Kolkata Knight Riders
2664,Brendon McCullum,not out,57,56,8,0,101.79,2,419161,3,65,Kolkata Knight Riders
2665,David Hussey,not out,20,14,1,1,142.86,2,419161,3,23,Kolkata Knight Riders
2666,Shikhar Dhawan,run out (Kohli),12,9,2,0,133.33,1,419162,3,14,Mumbai Indians
2667,Sachin Tendulkar,c Taylor b Steyn,9,9,2,0,100,1,419162,3,11,Mumbai Indians
2668,Abhishek Nayar,c Kumar b Pietersen,22,18,2,0,122.22,1,419162,3,24,Mumbai Indians
2669,Ambati Rayudu,c Kallis b Steyn,40,38,4,0,105.26,1,419162,3,44,Mumbai Indians
2670,Jean Paul Duminy,c Pietersen b Kumble,3,4,0,0,75,1,419162,3,3,Mumbai Indians
2671,Saurabh Tiwary,not out,52,31,3,4,167.74,1,419162,3,63,Mumbai Indians
2672,Kieron Pollard,not out,33,13,1,3,253.85,1,419162,3,46,Mumbai Indians
2673,Jacques Kallis,c †Rayudu b Malinga,11,9,2,0,122.22,2,419162,3,13,Royal Challengers Bangalore
2674,Rahul Dravid,run out (Nayar/Pollard),23,22,3,0,104.55,2,419162,3,26,Royal Challengers Bangalore
2675,Kevin Pietersen,st †Rayudu b Harbhajan Singh,19,14,2,0,135.71,2,419162,3,21,Royal Challengers Bangalore
2676,Robin Uthappa,c Dhawan b Pollard,26,13,2,2,200,2,419162,3,38,Royal Challengers Bangalore
2677,Ross Taylor,not out,31,30,1,1,103.33,2,419162,3,34,Royal Challengers Bangalore
2678,Virat Kohli,c †Rayudu b Pollard,9,7,1,0,128.57,2,419162,3,10,Royal Challengers Bangalore
2679,Manish Pandey,c Duminy b Pollard,5,9,0,0,55.56,2,419162,3,5,Royal Challengers Bangalore
2680,Praveen Kumar,b Harbhajan Singh,1,2,0,0,50,2,419162,3,1,Royal Challengers Bangalore
2681,Vinay Kumar,b Malinga,8,8,0,0,100,2,419162,3,8,Royal Challengers Bangalore
2682,Dale Steyn,b Fernando,5,5,1,0,100,2,419162,3,6,Royal Challengers Bangalore
2683,Anil Kumble,not out,1,2,0,0,50,2,419162,3,1,Royal Challengers Bangalore
2684,Murali Vijay,lbw b Harris,15,10,1,1,150,1,419163,3,18,Chennai Super Kings
2685,Matthew Hayden,c Symonds b Harris,8,9,2,0,88.89,1,419163,3,10,Chennai Super Kings
2686,Suresh Raina,c †Gilchrist b Symonds,2,4,0,0,50,1,419163,3,2,Chennai Super Kings
2687,S Badrinath,run out (†Gilchrist),37,41,3,1,90.24,1,419163,3,42,Chennai Super Kings
2688,MS Dhoni,c Sharma b Harmeet Singh,30,32,3,0,93.75,1,419163,3,33,Chennai Super Kings
2689,Albie Morkel,c Symonds b Ojha,4,4,0,0,100,1,419163,3,4,Chennai Super Kings
2690,Srikkanth Anirudha,c Gibbs b Harris,24,15,1,2,160,1,419163,3,29,Chennai Super Kings
2691,Ravichandran Ashwin,not out,6,5,1,0,120,1,419163,3,7,Chennai Super Kings
2692,Shadab Jakati,not out,0,0,0,0,0,1,419163,3,-2,Chennai Super Kings
2693,Adam Gilchrist,c Anirudha b Bollinger,15,20,1,1,75,2,419163,3,18,Deccan Chargers
2694,Herschelle Gibbs,b Jakati,18,26,1,0,69.23,2,419163,3,19,Deccan Chargers
2695,Tirumalasetti Suman,c Raina b Bollinger,4,4,1,0,100,2,419163,3,5,Deccan Chargers
2696,Rohit Sharma,c Muralitharan b Morkel,2,5,0,0,40,2,419163,3,-4,Deccan Chargers
2697,Andrew Symonds,c Vijay b Ashwin,23,22,3,0,104.55,2,419163,3,26,Deccan Chargers
2698,Mohnish Mishra,st †Dhoni b Jakati,2,5,0,0,40,2,419163,3,-4,Deccan Chargers
2699,Bodapati Sumanth,b Bollinger,16,18,2,0,88.89,2,419163,3,18,Deccan Chargers
2700,Ryan Harris,c Vijay b Bollinger,15,8,1,1,187.5,2,419163,3,24,Deccan Chargers
2701,Harmeet Singh,lbw b Muralitharan,0,1,0,0,0,2,419163,3,-2,Deccan Chargers
2702,RP Singh,not out,0,3,0,0,0,2,419163,3,-2,Deccan Chargers
2703,Pragyan Ojha,c Bollinger b Raina,1,4,0,0,25,2,419163,3,-5,Deccan Chargers
2704,Adam Gilchrist,c Kallis b Kumble,4,4,1,0,100,1,419164,3,5,Deccan Chargers
2705,Mohnish Mishra,lbw b Kumar,0,1,0,0,0,1,419164,3,-2,Deccan Chargers
2706,Anirudh Singh,b Kallis,40,39,4,1,102.56,1,419164,3,46,Deccan Chargers
2707,Rohit Sharma,c Pietersen b Kumar,0,4,0,0,0,1,419164,3,-2,Deccan Chargers
2708,Andrew Symonds,c †Uthappa b Steyn,2,8,0,0,25,1,419164,3,-4,Deccan Chargers
2709,Dwayne Smith,b Kumble,5,10,1,0,50,1,419164,3,6,Deccan Chargers
2710,Venugopal Rao,c White b Doshi,24,27,2,1,88.89,1,419164,3,28,Deccan Chargers
2711,Ryan Harris,lbw b Kumble,3,10,0,0,30,1,419164,3,-3,Deccan Chargers
2712,Rahul Sharma,b Kallis,0,6,0,0,0,1,419164,3,-2,Deccan Chargers
2713,Harmeet Singh,not out,0,0,0,0,0,1,419164,3,-2,Deccan Chargers
2714,Pragyan Ojha,c Kallis b Kumble,0,2,0,0,0,1,419164,3,-2,Deccan Chargers
2715,Jacques Kallis,c & b R Sharma,19,32,3,0,59.38,2,419164,3,22,Royal Challengers Bangalore
2716,Rahul Dravid,not out,35,30,5,0,116.67,2,419164,3,40,Royal Challengers Bangalore
2717,Kevin Pietersen,not out,29,21,1,2,138.1,2,419164,3,34,Royal Challengers Bangalore
2718,Murali Vijay,c Tiwary b Fernando,26,19,1,2,136.84,1,419165,3,31,Chennai Super Kings
2719,Matthew Hayden,c †Rayudu b Pollard,17,31,1,1,54.84,1,419165,3,20,Chennai Super Kings
2720,Suresh Raina,not out,57,35,3,3,162.86,1,419165,3,66,Chennai Super Kings
2721,S Badrinath,c Malinga b Fernando,14,11,2,0,127.27,1,419165,3,16,Chennai Super Kings
2722,MS Dhoni,c Fernando b Khan,22,15,2,1,146.67,1,419165,3,26,Chennai Super Kings
2723,Albie Morkel,run out (†Rayudu),15,6,1,1,250,1,419165,3,24,Chennai Super Kings
2724,Srikkanth Anirudha,not out,6,3,1,0,200,1,419165,3,13,Chennai Super Kings
2725,Shikhar Dhawan,c †Dhoni b Bollinger,0,8,0,0,0,2,419165,3,-2,Mumbai Indians
2726,Sachin Tendulkar,c Vijay b Jakati,48,45,7,0,106.67,2,419165,3,55,Mumbai Indians
2727,Abhishek Nayar,run out (†Dhoni),27,26,1,2,103.85,2,419165,3,32,Mumbai Indians
2728,Harbhajan Singh,lbw b Raina,1,2,0,0,50,2,419165,3,1,Mumbai Indians
2729,Ambati Rayudu,run out (Vijay/†Dhoni/Morkel),21,14,1,1,150,2,419165,3,24,Mumbai Indians
2730,Saurabh Tiwary,c Raina b Jakati,0,2,0,0,0,2,419165,3,-2,Mumbai Indians
2731,Jean Paul Duminy,c Jakati b Muralitharan,6,7,0,0,85.71,2,419165,3,6,Mumbai Indians
2732,Kieron Pollard,c Hayden b Morkel,27,10,3,2,270,2,419165,3,40,Mumbai Indians
2733,Zaheer Khan,run out (Ashwin/†Dhoni),1,3,0,0,33.33,2,419165,3,-5,Mumbai Indians
2734,Lasith Malinga,not out,1,1,0,0,100,2,419165,3,1,Mumbai Indians
2735,Dilhara Fernando,not out,2,2,0,0,100,2,419165,3,2,Mumbai Indians
2736,Srikkanth Anirudha,b Kallis,64,55,6,2,116.36,1,501198,4,74,Chennai Super Kings
2737,Murali Vijay,c Bhatia b Iqbal Abdulla,4,4,1,0,100,1,501198,4,5,Chennai Super Kings
2738,Suresh Raina,c Ladda b Pathan,33,29,4,0,113.79,1,501198,4,37,Chennai Super Kings
2739,MS Dhoni,c †Bisla b Kallis,29,21,1,1,138.1,1,501198,4,32,Chennai Super Kings
2740,Albie Morkel,not out,15,9,1,1,166.67,1,501198,4,18,Chennai Super Kings
2741,Scott Styris,not out,5,2,1,0,250,1,501198,4,12,Chennai Super Kings
2742,Manvinder Bisla,st †Dhoni b Jakati,27,29,3,0,93.1,2,501198,4,30,Kolkata Knight Riders
2743,Jacques Kallis,c Badrinath b Ashwin,54,42,7,0,128.57,2,501198,4,61,Kolkata Knight Riders
2744,Yusuf Pathan,run out (†Dhoni),11,12,0,1,91.67,2,501198,4,13,Kolkata Knight Riders
2745,Manoj Tiwary,st †Dhoni b Randiv,27,15,1,2,180,2,501198,4,38,Kolkata Knight Riders
2746,Eoin Morgan,st †Dhoni b Raina,6,6,1,0,100,2,501198,4,7,Kolkata Knight Riders
2747,Gautam Gambhir,run out (Styris),1,2,0,0,50,2,501198,4,1,Kolkata Knight Riders
2748,Laxmi Shukla,c Styris b Southee,14,10,2,0,140,2,501198,4,16,Kolkata Knight Riders
2749,Rajat Bhatia,not out,0,1,0,0,0,2,501198,4,-2,Kolkata Knight Riders
2750,Iqbal Abdulla,not out,3,3,0,0,100,2,501198,4,3,Kolkata Knight Riders
2751,Shikhar Dhawan,c Raut b Singh,24,15,2,1,160,1,501199,4,28,Deccan Chargers
2752,Ishank Jaggi,c Botha b Warne,25,28,3,0,89.29,1,501199,4,28,Deccan Chargers
2753,Kumar Sangakkara,c †Paunikar b Trivedi,0,3,0,0,0,1,501199,4,-2,Deccan Chargers
2754,Bharat Chipli,b Trivedi,6,9,1,0,66.67,1,501199,4,7,Deccan Chargers
2755,Jean Paul Duminy,c Botha b Warne,14,17,0,1,82.35,1,501199,4,16,Deccan Chargers
2756,Daniel Christian,c sub (AM Rahane) b Trivedi,26,19,1,2,136.84,1,501199,4,31,Deccan Chargers
2757,Dwaraka Ravi Teja,c Menaria b Singh,28,20,2,1,140,1,501199,4,32,Deccan Chargers
2758,Dale Steyn,c Botha b Singh,7,6,1,0,116.67,1,501199,4,8,Deccan Chargers
2759,Amit Mishra,not out,2,2,0,0,100,1,501199,4,2,Deccan Chargers
2760,Ishant Sharma,not out,1,1,0,0,100,1,501199,4,1,Deccan Chargers
2761,Amit Paunikar,c †Sangakkara b Steyn,20,19,4,0,105.26,2,501199,4,24,Rajasthan Royals
2762,Rahul Dravid,b Steyn,28,35,2,0,80,2,501199,4,30,Rajasthan Royals
2763,Johan Botha,not out,67,47,8,1,142.55,2,501199,4,77,Rajasthan Royals
2764,Ross Taylor,not out,21,14,1,2,150,2,501199,4,26,Rajasthan Royals
2765,Brendon McCullum,c Nannes b Kohli,45,32,4,2,140.63,1,501200,4,53,Kochi Tuskers Kerala
2766,VVS Laxman,c Pujara b Dilshan,36,29,2,2,124.14,1,501200,4,42,Kochi Tuskers Kerala
2767,Mahela Jayawardene,st †de Villiers b Vettori,18,18,2,0,100,1,501200,4,20,Kochi Tuskers Kerala
2768,Brad Hodge,b Khan,27,21,3,0,128.57,1,501200,4,30,Kochi Tuskers Kerala
2769,Ravindra Jadeja,not out,23,16,2,1,143.75,1,501200,4,27,Kochi Tuskers Kerala
2770,Raiphi Gomez,c Tiwary b Nannes,0,1,0,0,0,1,501200,4,-2,Kochi Tuskers Kerala
2771,Parthiv Patel,not out,1,4,0,0,25,1,501200,4,-5,Kochi Tuskers Kerala
2772,Mayank Agarwal,c Vinay Kumar b Jadeja,33,24,2,2,137.5,2,501200,4,39,Royal Challengers Bangalore
2773,Tillakaratne Dilshan,c McCullum b Sreesanth,1,4,0,0,25,2,501200,4,-5,Royal Challengers Bangalore
2774,Virat Kohli,lbw b Vinay Kumar,23,18,4,0,127.78,2,501200,4,27,Royal Challengers Bangalore
2775,AB de Villiers,not out,54,40,1,5,135,2,501200,4,65,Royal Challengers Bangalore
2776,Saurabh Tiwary,c Jayawardene b Gomez,26,24,2,0,108.33,2,501200,4,28,Royal Challengers Bangalore
2777,Asad Pathan,not out,12,4,3,0,300,2,501200,4,21,Royal Challengers Bangalore
2778,David Warner,b Malinga,1,3,0,0,33.33,1,501201,4,-5,Delhi Daredevils
2779,Virender Sehwag,run out (Tendulkar),19,16,2,1,118.75,1,501201,4,23,Delhi Daredevils
2780,Unmukt Chand,b Malinga,0,2,0,0,0,1,501201,4,-2,Delhi Daredevils
2781,Aaron Finch,c Rayudu b Harbhajan Singh,8,12,1,0,66.67,1,501201,4,9,Delhi Daredevils
2782,Naman Ojha,c Malinga b Murtaza,29,30,2,1,96.67,1,501201,4,33,Delhi Daredevils
2783,Venugopal Rao,b Malinga,26,25,3,0,104,1,501201,4,29,Delhi Daredevils
2784,Irfan Pathan,run out (Sathish/†Jacobs),0,1,0,0,0,1,501201,4,-2,Delhi Daredevils
2785,Roelof van der Merwe,not out,8,6,1,0,133.33,1,501201,4,9,Delhi Daredevils
2786,Morne Morkel,b Malinga,0,2,0,0,0,1,501201,4,-2,Delhi Daredevils
2787,Umesh Yadav,st †Jacobs b Harbhajan Singh,0,4,0,0,0,1,501201,4,-2,Delhi Daredevils
2788,Ashok Dinda,c Franklin b Malinga,0,5,0,0,0,1,501201,4,-2,Delhi Daredevils
2789,Davy Jacobs,b Morkel,1,6,0,0,16.67,2,501201,4,-5,Mumbai Indians
2790,Sachin Tendulkar,not out,46,50,3,1,92,2,501201,4,51,Mumbai Indians
2791,Ambati Rayudu,run out (van der Merwe),14,15,2,0,93.33,2,501201,4,16,Mumbai Indians
2792,Rohit Sharma,not out,27,30,3,0,90,2,501201,4,30,Mumbai Indians
2793,Adam Gilchrist,c †Uthappa b Thomas,1,3,0,0,33.33,1,501202,4,-5,Kings XI Punjab
2794,Shaun Marsh,c Sharma b Wagh,1,3,0,0,33.33,1,501202,4,-5,Kings XI Punjab
2795,Paul Valthaty,c Ryder b Thomas,6,6,1,0,100,1,501202,4,7,Kings XI Punjab
2796,Dinesh Karthik,c Sharma b Wagh,0,7,0,0,0,1,501202,4,-2,Kings XI Punjab
2797,Abhishek Nayar,c Yuvraj Singh b Ryder,12,18,2,0,66.67,1,501202,4,14,Kings XI Punjab
2798,Sunny Singh,run out (Yuvraj Singh/†Uthappa),12,6,3,0,200,1,501202,4,21,Kings XI Punjab
2799,Ryan McLaren,not out,51,43,6,1,118.6,1,501202,4,59,Kings XI Punjab
2800,Piyush Chawla,c †Uthappa b Wagh,15,28,0,0,53.57,1,501202,4,15,Kings XI Punjab
2801,Praveen Kumar,c †Uthappa b Parnell,3,5,0,0,60,1,501202,4,3,Kings XI Punjab
2802,Nathan Rimmington,not out,1,1,0,0,100,1,501202,4,1,Kings XI Punjab
2803,Graeme Smith,c McLaren b Kumar,0,1,0,0,0,2,501202,4,-2,Pune Warriors
2804,Jesse Ryder,c †Gilchrist b McLaren,31,17,6,0,182.35,2,501202,4,43,Pune Warriors
2805,Mithun Manhas,c †Gilchrist b Nayar,35,32,5,1,109.38,2,501202,4,42,Pune Warriors
2806,Robin Uthappa,not out,22,14,1,2,157.14,2,501202,4,27,Pune Warriors
2807,Yuvraj Singh,not out,21,15,2,1,140,2,501202,4,25,Pune Warriors
2808,Jacques Kallis,c Dhawan b Duminy,53,45,7,1,117.78,1,501203,4,62,Kolkata Knight Riders
2809,Manvinder Bisla,lbw b Mishra,19,21,3,0,90.48,1,501203,4,22,Kolkata Knight Riders
2810,Gautam Gambhir,b Mishra,29,18,4,0,161.11,1,501203,4,33,Kolkata Knight Riders
2811,Manoj Tiwary,not out,30,21,2,2,142.86,1,501203,4,36,Kolkata Knight Riders
2812,Yusuf Pathan,c Jaggi b Steyn,22,15,4,0,146.67,1,501203,4,26,Kolkata Knight Riders
2813,Shikhar Dhawan,run out (Morgan),7,7,1,0,100,2,501203,4,8,Deccan Chargers
2814,Ishank Jaggi,b Iqbal Abdulla,3,9,0,0,33.33,2,501203,4,-3,Deccan Chargers
